Timestamp,Server_Workload(%),Inlet_Temperature(°C),Outlet_Temperature(°C),Ambient_Temperature(°C),Cooling_Unit_Power_Consumption(kW),Chiller_Usage(%),AHU_Usage(%),Total_Energy_Cost($),Temperature_Deviation(°C),Cooling_Strategy_Action,Output
5/5/2025 17:00,70.06646041,21.82066301,25.12001044,29.73968252,0.78,62.64571279,55.47702633,0.11,5.74,Increase Chiller,0
5/5/2025 18:00,13.2616761,15.71837872,20.59918714,25.96084225,0.4,20,47.83554119,0.05,1.96,Boost All,3
5/5/2025 19:00,46.44530618,19.15747754,25.36912796,24.81241119,0.53,38.18451072,45.87035924,0.07,0.81,Boost All,3
5/5/2025 20:00,43.65833765,20.72650978,25.88070504,25.4748825,0.64,47.44679859,52.83593559,0.06,1.47,Maintain,2
5/5/2025 21:00,66.58937614,20.78078426,28.0976084,23.13459609,0.79,69.19545018,47.42453366,0.09,0.87,Increase Chiller,0
5/5/2025 22:00,63.55201874,22.44351327,25.63028151,25.42663578,0.77,66.95275531,47.43144797,0.1,1.43,Increase Chiller,0
5/5/2025 23:00,83.64464691,24.27665243,27.9783217,20.88517405,0.9,87.60503498,40.30990898,0.07,3.11,Increase Chiller,0
5/6/2025 0:00,53.18572713,22.38685982,27.99489321,23.72844631,0.67,54.47247963,46.1764048,0.06,0.27,Increase Chiller,0
5/6/2025 1:00,86.99365942,24.70154098,30.1234014,22.81973927,0.84,78.02276129,42.22949271,0.08,1.18,Increase Chiller,0
5/6/2025 2:00,69.01288397,22.00632699,26.19794636,22.74200763,0.78,72.27439732,41.01050002,0.1,1.26,Reduce AHU,1
5/6/2025 3:00,48.24791203,19.73831592,23.62371836,25.54173738,0.68,55.06165066,47.1117165,0.06,1.54,Boost All,3
5/6/2025 4:00,72.5002697,22.15996034,28.15899642,24.6264627,0.89,78.13607462,52.57424237,0.09,0.63,Increase Chiller,0
5/6/2025 5:00,56.81953788,21.10365723,26.27132095,27.05144633,0.79,62.43229609,57.78462659,0.11,3.05,Maintain,2
5/6/2025 6:00,62.99430272,21.81988531,27.76558535,24.96053967,0.79,70.5240891,45.89584006,0.07,0.96,Increase Chiller,0
5/6/2025 7:00,48.52618061,21.47015567,28.14708176,23.90755416,0.64,52.05731817,44.50580242,0.08,0.09,Eco Mode,4
5/6/2025 8:00,63.21935181,22.40286135,30.44080026,24.64779004,0.68,56.16925683,46.15702267,0.06,0.65,Eco Mode,4
5/6/2025 9:00,52.88109506,20.15592306,25.1870261,26.85912527,0.71,54.56684201,55.5132458,0.08,2.86,Increase Chiller,0
5/6/2025 10:00,65.89716588,22.79969785,30.11701528,23.22116905,0.78,65.83145572,49.69597315,0.1,0.78,Increase Chiller,0
5/6/2025 11:00,48.93257032,20.55458179,28.0580927,24.31241829,0.63,51.47260361,43.82474256,0.09,0.31,Reduce AHU,1
5/6/2025 12:00,16.06373424,15.68883095,20.01823349,26.27045955,0.41,20.90704376,49.42832829,0.04,2.27,Boost All,3
5/6/2025 13:00,94.63549783,24.6947204,32.84965781,23.11081454,0.99,93.52038569,47.37232533,0.1,0.89,Boost All,3
5/6/2025 14:00,29.63867354,17.85200274,24.40663365,21.01330395,0.38,23.95714747,37.43501118,0.04,2.99,Eco Mode,4
5/6/2025 15:00,73.52444423,22.1544641,27.56396482,23.04938481,0.75,66.8657262,42.62467896,0.1,0.95,Reduce AHU,1
5/6/2025 16:00,87.54385179,23.28286275,28.33340473,23.4655867,0.9,85.36632506,43.74359888,0.08,0.53,Maintain,2
5/6/2025 17:00,84.97529493,24.94916753,32.42720784,23.54343419,0.97,94.2272656,42.90139526,0.1,0.46,Maintain,2
5/6/2025 18:00,89.7614761,24.46990835,29.53092405,23.11169922,0.94,90.50261806,42.20077047,0.08,0.89,Increase Chiller,0
5/6/2025 19:00,39.24721497,20.41165339,25.45120411,27.09843305,0.55,35.35081771,53.54517483,0.07,3.1,Boost All,3
5/6/2025 20:00,47.69618731,19.85095367,28.41437702,27.03587962,0.65,44.39039855,58.23965428,0.06,3.04,Eco Mode,4
5/6/2025 21:00,93.96970263,24.45287242,29.54151564,18.94097296,1,100,40.57149341,0.13,5.06,Reduce AHU,1
5/6/2025 22:00,21.10428915,17.26813114,24.2453508,22.32379706,0.37,20,42.65892325,0.04,1.68,Reduce AHU,1
5/6/2025 23:00,83.68980107,24.11912172,28.78902421,27.73864738,1.03,91.70006281,59.60589555,0.1,3.74,Reduce AHU,1
5/7/2025 0:00,44.09843763,18.87472407,22.03062807,25.19127362,0.63,46.07090083,51.28766104,0.09,1.19,Maintain,2
5/7/2025 1:00,54.2691043,20.26714981,21.78982005,22.80125471,0.66,52.47577218,48.30169907,0.07,1.2,Reduce AHU,1
5/7/2025 2:00,46.73658649,20.6559323,27.50706162,18,0.55,46.19043358,35.59422411,0.04,6,Boost All,3
5/7/2025 3:00,63.70046367,21.11608195,26.04038858,23.30995873,0.81,72.36034381,45.84971243,0.09,0.69,Boost All,3
5/7/2025 4:00,63.22958683,21.43899031,27.77252859,25.45572204,0.82,72.62945196,48.62604248,0.1,1.46,Reduce AHU,1
5/7/2025 5:00,77.84250609,22.81746799,30.33209039,28.50384022,0.82,69.38531494,53.54657712,0.09,4.5,Maintain,2
5/7/2025 6:00,27.17218471,19.1227552,24.71127346,19.17657962,0.41,28.24004055,36.34680339,0.05,4.82,Eco Mode,4
5/7/2025 7:00,67.68758659,22.96909264,28.02711898,21.05137348,0.78,68.59936849,45.89850454,0.08,2.95,Maintain,2
5/7/2025 8:00,73.23553799,23.6410588,31.31082846,23.83990308,0.91,81.00306767,52.2228046,0.11,0.16,Maintain,2
5/7/2025 9:00,61.46474006,20.44831362,23.24794457,27.16000163,0.75,62.06878633,51.56307244,0.07,3.16,Increase Chiller,0
5/7/2025 10:00,55.07614863,20.32395336,25.7667214,25.37926487,0.77,63.26429025,52.60074382,0.07,1.38,Maintain,2
5/7/2025 11:00,100,25.65143243,29.05846272,23.42633002,0.99,92.77533367,49.90506109,0.15,0.57,Eco Mode,4
5/7/2025 12:00,96.18435689,25.52414515,34.56673397,26.68140814,0.95,86.59099614,52.39299256,0.11,2.68,Increase Chiller,0
5/7/2025 13:00,63.67928521,20.25182453,27.59778316,20.94037353,0.76,69.54226744,41.4228969,0.08,3.06,Eco Mode,4
5/7/2025 14:00,89.57571079,23.17172236,25.68935136,21.13969898,1.02,98.81406667,45.845557,0.14,2.86,Increase Chiller,0
5/7/2025 15:00,81.07462295,22.05445931,29.13092543,25.870578,0.85,72.66791096,52.91144424,0.12,1.87,Maintain,2
5/7/2025 16:00,54.72417227,21.16642055,24.06446989,24.62674579,0.69,53.44771815,52.33072177,0.1,0.63,Increase Chiller,0
5/7/2025 17:00,34.23644515,19.94275624,23.57277818,28.67450771,0.55,34.70300648,53.85167162,0.07,4.67,Reduce AHU,1
5/7/2025 18:00,45.81503519,20.78983952,22.66982889,26.60389712,0.62,46.50070365,48.71855611,0.07,2.6,Increase Chiller,0
5/7/2025 19:00,34.41055709,16.87450429,18.63342752,24.00500325,0.59,43.66665808,47.2666396,0.08,0.01,Maintain,2
5/7/2025 20:00,51.29608634,20.83904065,26.16267552,25.90415783,0.63,45.84791478,52.15514589,0.07,1.9,Reduce AHU,1
5/7/2025 21:00,55.90773694,19.93780955,24.73349336,22.82039895,0.62,47.55225057,47.65192836,0.07,1.18,Boost All,3
5/7/2025 22:00,90.16144826,21.90212841,23.93983396,26.0390039,1,92.47485048,51.73244893,0.11,2.04,Increase Chiller,0
5/7/2025 23:00,44.73931269,17.91048876,21.61204805,20.55154466,0.59,47.15850361,42.52490247,0.09,3.45,Boost All,3
5/8/2025 0:00,54.3057946,21.09555208,27.36911826,20.82190646,0.59,50.40639441,36.76159133,0.06,3.18,Reduce AHU,1
5/8/2025 1:00,64.31752437,22.06606494,27.21905353,22.90301463,0.68,54.38562006,49.71553202,0.1,1.1,Reduce AHU,1
5/8/2025 2:00,43.73906506,19.67172986,25.40243951,24.98160721,0.6,41.01958494,54.23934968,0.08,0.98,Eco Mode,4
5/8/2025 3:00,60.81482133,20.85519129,23.72180272,22.07411935,0.67,55.88751699,43.58640207,0.08,1.93,Increase Chiller,0
5/8/2025 4:00,79.02878664,24.24902229,29.48782188,26.32618293,0.87,75.87680907,52.37124223,0.1,2.33,Reduce AHU,1
5/8/2025 5:00,60.6650812,20.78967837,21.5174715,24.00239146,0.75,62.39127094,49.24196838,0.07,0,Eco Mode,4
5/8/2025 6:00,72.19482736,20.76839892,25.27506554,22.53709697,0.89,79.94779907,49.26739577,0.08,1.46,Maintain,2
5/8/2025 7:00,86.72869075,22.89553366,25.92646325,25.27362836,1.01,91.76668185,54.44409345,0.14,1.27,Maintain,2
5/8/2025 8:00,69.98937938,24.41822452,31.78378448,25.85123942,0.83,71.97652433,50.23158091,0.12,1.85,Increase Chiller,0
5/8/2025 9:00,60.47801644,18.86546292,24.27904019,26.93161617,0.82,65.63027568,58.3101647,0.08,2.93,Boost All,3
5/8/2025 10:00,57.75373117,22.36385829,24.28797098,22.95840423,0.64,50.26582174,47.45989745,0.09,1.04,Reduce AHU,1
5/8/2025 11:00,68.78229702,21.35158995,24.31079758,25.66295509,0.87,73.97583711,55.99214658,0.07,1.66,Increase Chiller,0
5/8/2025 12:00,88.07658832,24.28402812,29.05857336,23.66167125,0.89,82.13486282,47.42270309,0.09,0.34,Maintain,2
5/8/2025 13:00,43.69154059,19.98581586,25.95148868,28.98949769,0.55,34.26095825,55.2137396,0.06,4.99,Reduce AHU,1
5/8/2025 14:00,57.17377833,21.46437738,22.41860719,26.92478343,0.68,50.58959541,55.64874589,0.1,2.92,Boost All,3
5/8/2025 15:00,76.15890349,22.10857065,26.49550974,18.32327965,0.73,69.45671508,34.35351177,0.1,5.68,Maintain,2
5/8/2025 16:00,78.80828717,22.38897491,28.3890729,23.50787501,0.82,75.49799012,43.26578103,0.11,0.49,Reduce AHU,1
5/8/2025 17:00,64.58369673,20.87217351,28.75124466,24.99191256,0.78,63.69612897,53.77687411,0.07,0.99,Boost All,3
5/8/2025 18:00,53.36571473,19.86224112,24.49865612,19.99375132,0.56,47.18291436,36.13922872,0.06,4.01,Maintain,2
5/8/2025 19:00,74.36697214,22.49809242,28.61679005,22.63563068,0.88,79.67038531,49.23945975,0.13,1.36,Reduce AHU,1
5/8/2025 20:00,38.96911694,18.40072385,22.73740624,19.85284494,0.53,43.29814152,37.64237969,0.07,4.15,Increase Chiller,0
5/8/2025 21:00,41.9325956,18.08255939,25.0506506,21.76789796,0.64,51.75847668,46.10882128,0.06,2.23,Reduce AHU,1
5/8/2025 22:00,68.63150647,21.9407932,32.35918186,22.29279382,0.7,60.65145182,42.91374046,0.08,1.71,Eco Mode,4
5/8/2025 23:00,90.6206816,24.75769772,28.35332902,28.12911297,0.95,85.67322539,52.48369817,0.11,4.13,Maintain,2
5/9/2025 0:00,76.15319413,22.52346729,27.79531926,19.01553328,0.77,73.98960607,36.55071105,0.1,4.98,Increase Chiller,0
5/9/2025 1:00,95.22736722,22.8981375,28.85684517,24.06038742,0.99,93.46211637,49.13065031,0.14,0.06,Eco Mode,4
5/9/2025 2:00,76.07594407,22.62096285,26.34365126,19.81734411,0.74,68.94015696,37.69609538,0.07,4.18,Eco Mode,4
5/9/2025 3:00,64.88194826,20.7219478,24.51159941,26.46477734,0.73,60.65252737,49.15629717,0.11,2.46,Eco Mode,4
5/9/2025 4:00,63.18543003,20.90131235,24.74204573,23.58992698,0.69,57.56122151,46.02878773,0.09,0.41,Reduce AHU,1
5/9/2025 5:00,80.92882282,24.53575212,29.46085368,24.81024256,0.85,73.89914247,51.6842861,0.08,0.81,Reduce AHU,1
5/9/2025 6:00,57.84058568,21.19169708,25.81623203,24.79299978,0.72,59.22507471,48.88917307,0.08,0.79,Boost All,3
5/9/2025 7:00,26.60070286,19.2375152,24.90824101,26.30546397,0.57,35.88337954,57.21952373,0.05,2.31,Maintain,2
5/9/2025 8:00,29.97765909,16.73504138,21.97047201,24.57438002,0.54,36.53322163,48.72976008,0.08,0.57,Boost All,3
5/9/2025 9:00,73.44947144,22.16187973,23.22801056,23.41352964,0.72,63.67770031,42.07353581,0.08,0.59,Maintain,2
5/9/2025 10:00,86.85734811,24.52492736,32.8865505,28.36620778,0.95,84.38043403,55.19833887,0.14,4.37,Eco Mode,4
5/9/2025 11:00,63.23870558,21.11593605,25.60700883,23.81517709,0.73,58.85121701,51.24777496,0.09,0.18,Eco Mode,4
5/9/2025 12:00,93.44192984,25.02814037,31.04465365,21.9467198,1.04,100,48.16309577,0.11,2.05,Maintain,2
5/9/2025 13:00,92.58766756,24.41011158,28.9664401,26.12692366,1.04,96.20301905,53.7869636,0.12,2.13,Maintain,2
5/9/2025 14:00,69.63562039,22.02591938,27.62957669,23.42001884,0.85,77.50928896,45.41754231,0.1,0.58,Reduce AHU,1
5/9/2025 15:00,100,27.15484433,29.55226754,18.29518921,0.99,99.67835638,38.64193677,0.13,5.7,Increase Chiller,0
5/9/2025 16:00,52.26060467,21.66016966,22.93352408,23.93334414,0.6,43.08384004,50.68441047,0.06,0.07,Boost All,3
5/9/2025 17:00,76.61292806,23.64625184,28.98931636,25.42544641,0.92,82.65034359,52.38055064,0.11,1.43,Boost All,3
5/9/2025 18:00,76.66868554,22.44073935,26.24257667,25.03005824,0.86,74.49599372,52.06730343,0.09,1.03,Boost All,3
5/9/2025 19:00,70.20957026,21.47070289,25.74124515,22.41571957,0.78,68.06423606,46.54188452,0.08,1.58,Boost All,3
5/9/2025 20:00,81.21564899,22.79620527,25.90059354,24.74179615,0.97,90.80065403,48.95435481,0.09,0.74,Reduce AHU,1
5/9/2025 21:00,44.59468425,18.44023465,23.48811133,26.23488777,0.57,40.32096063,48.58927502,0.05,2.23,Increase Chiller,0
5/9/2025 22:00,76.32967238,22.39935491,27.5852427,25.7206786,0.9,82.29433552,48.86501589,0.08,1.72,Increase Chiller,0
5/9/2025 23:00,36.24367381,18.74237244,23.80035226,22.29319373,0.56,44.96700798,40.47029927,0.08,1.71,Reduce AHU,1
5/10/2025 0:00,87.82250609,23.83485508,29.99094298,21.19550663,0.87,83.97636824,40.08868892,0.09,2.8,Increase Chiller,0
5/10/2025 1:00,71.11254039,21.06753198,26.61058735,19.55582397,0.77,70.59895685,41.51495338,0.08,4.44,Reduce AHU,1
5/10/2025 2:00,91.27819532,24.51213191,32.05294844,23.33781169,1,93.19988832,50.23992801,0.14,0.66,Increase Chiller,0
5/10/2025 3:00,53.01704595,20.09167993,26.21281002,25.10993957,0.7,54.09737618,52.45038372,0.08,1.11,Eco Mode,4
5/10/2025 4:00,53.81755893,20.29579346,24.28463145,25.19770065,0.62,44.85225774,51.37044991,0.08,1.2,Reduce AHU,1
5/10/2025 5:00,76.97238828,22.73492254,26.06448164,23.18943535,0.86,76.41019296,49.00471301,0.09,0.81,Eco Mode,4
5/10/2025 6:00,45.81656112,19.61619997,24.17670551,24.40246163,0.66,53.89317991,46.17010343,0.08,0.4,Maintain,2
5/10/2025 7:00,64.89422206,21.22739732,22.18736926,21.06311184,0.68,58.02475514,42.98981504,0.06,2.94,Reduce AHU,1
5/10/2025 8:00,54.6986986,19.14175744,23.0594197,23.22310672,0.65,49.13867762,50.81222076,0.06,0.78,Maintain,2
5/10/2025 9:00,64.01442529,23.40894376,28.31448809,25.36450115,0.75,61.70056404,50.34870686,0.07,1.36,Boost All,3
5/10/2025 10:00,49.60710928,20.5001223,26.59586084,22.82414164,0.68,58.56908039,42.04566812,0.1,1.18,Eco Mode,4
5/10/2025 11:00,70.52146814,22.93653938,26.8129603,24.63520048,0.82,73.67566716,46.86262531,0.1,0.64,Maintain,2
5/10/2025 12:00,68.04055327,22.04060366,25.69049017,19.45479265,0.82,74.81309998,43.87287585,0.11,4.55,Reduce AHU,1
5/10/2025 13:00,88.75492052,24.87067752,33.72445275,22.84932543,0.93,86.69685028,47.99674132,0.13,1.15,Maintain,2
5/10/2025 14:00,68.80462226,21.61806229,29.89607967,22.14728572,0.73,65.85123734,40.81793245,0.07,1.85,Increase Chiller,0
5/10/2025 15:00,38.95800311,17.91790484,22.68914264,22.57210943,0.53,35.27326984,49.91734991,0.07,1.43,Maintain,2
5/10/2025 16:00,42.31643226,19.03963513,23.45822443,22.75776863,0.47,33.41613307,40.58471035,0.04,1.24,Eco Mode,4
5/10/2025 17:00,34.90010145,19.78506237,26.30978889,20.82753288,0.45,29.80289181,41.76190998,0.06,3.17,Increase Chiller,0
5/10/2025 18:00,96.20551966,24.78842286,33.36588021,20.44357202,1,100,39.33812034,0.1,3.56,Maintain,2
5/10/2025 19:00,79.44566312,22.98650229,29.29004476,28.32766046,0.88,76.38319891,52.99075562,0.11,4.33,Boost All,3
5/10/2025 20:00,45.2694497,18.04004415,21.25815208,29.34245942,0.73,51.40843194,63.44947805,0.1,5.34,Reduce AHU,1
5/10/2025 21:00,36.26972858,19.38494939,20.79063747,28.94096963,0.58,36.96936454,56.41702406,0.08,4.94,Reduce AHU,1
5/10/2025 22:00,64.72841864,20.08537422,24.82293579,20.70030262,0.66,59.19952744,37.14020028,0.09,3.3,Maintain,2
5/10/2025 23:00,100,24.44849709,28.63136438,18.63380401,0.99,100,37.99403648,0.09,5.37,Increase Chiller,0
5/11/2025 0:00,70.45668686,22.95563557,30.33510286,26.25793507,0.78,64.08729658,52.92439336,0.1,2.26,Eco Mode,4
5/11/2025 1:00,90.83171514,22.78889092,27.06565442,21.01270296,1.02,97.84600381,46.46707916,0.12,2.99,Maintain,2
5/11/2025 2:00,65.95423209,22.22507331,26.33605131,24.89364496,0.81,67.54853097,53.43906262,0.07,0.89,Reduce AHU,1
5/11/2025 3:00,28.31234758,18.99667388,23.00745363,28.92751669,0.57,36.67284846,54.97466305,0.08,4.93,Reduce AHU,1
5/11/2025 4:00,70.21249823,22.52594848,23.93088361,19.72862144,0.78,71.85953534,41.60253691,0.07,4.27,Reduce AHU,1
5/11/2025 5:00,81.01724914,23.03929794,26.12494163,19.33957069,0.89,90.00622713,34.3440436,0.07,4.66,Boost All,3
5/11/2025 6:00,58.43954317,21.11174166,25.99183093,27.85443882,0.83,67.88834627,58.12691706,0.1,3.85,Increase Chiller,0
5/11/2025 7:00,52.60930852,20.18083948,25.1111503,27.37376835,0.76,58.08682214,59.45365981,0.1,3.37,Increase Chiller,0
5/11/2025 8:00,72.83882626,24.05331817,29.85322142,23.27937608,0.79,69.68341182,46.52356943,0.06,0.72,Reduce AHU,1
5/11/2025 9:00,35.49600929,18.46207159,21.73043916,21.94295895,0.55,41.19919591,43.72347204,0.05,2.06,Boost All,3
5/11/2025 10:00,56.0416094,19.49061246,25.09503516,30.24711636,0.68,49.25446812,57.88797904,0.06,6.25,Eco Mode,4
5/11/2025 11:00,84.73437873,23.81462952,29.8446935,21.17325243,0.82,76.34296455,40.98579593,0.11,2.83,Maintain,2
5/11/2025 12:00,100,25.69485888,30.00023414,18.81863291,0.91,92.7825621,34.16597362,0.13,5.18,Maintain,2
5/11/2025 13:00,39.28754793,16.97368768,21.76668288,28.02306354,0.53,32.41919826,54.61436502,0.06,4.02,Boost All,3
5/11/2025 14:00,100,25.48248318,28.17385177,23.20893193,1,95.22160993,48.21969922,0.08,0.79,Eco Mode,4
5/11/2025 15:00,46.25977933,19.67546264,26.75959729,24.72700667,0.61,43.68154405,53.031102,0.07,0.73,Eco Mode,4
5/11/2025 16:00,46.67265611,19.49381165,19.77131772,21.12733438,0.6,48.54853663,41.38339633,0.08,2.87,Eco Mode,4
5/11/2025 17:00,77.78529612,23.52223678,26.50362172,22.72774993,0.85,80.2685492,41.11471037,0.09,1.27,Eco Mode,4
5/11/2025 18:00,42.39203676,18.69023057,19.84252917,18,0.56,44.80364527,40.67037733,0.07,6,Boost All,3
5/11/2025 19:00,57.0708927,20.35830908,27.29625729,24.64516461,0.69,54.66805195,50.41247475,0.06,0.65,Boost All,3
5/11/2025 20:00,91.19147486,24.42142161,27.89150954,23.7169318,0.96,93.03985783,43.68602156,0.1,0.28,Eco Mode,4
5/11/2025 21:00,100,25.56034935,33.93157386,26.51793003,1.05,100,49.76993821,0.1,2.52,Maintain,2
5/11/2025 22:00,62.55693438,20.48165654,24.09331654,22.7639728,0.78,68.33695243,45.91353703,0.1,1.24,Boost All,3
5/11/2025 23:00,89.33059644,23.10933991,27.39939699,27.05862379,0.93,81.9669719,55.32422064,0.12,3.06,Boost All,3
5/12/2025 0:00,58.67534919,20.47522346,24.44174712,26.9367157,0.66,49.38045665,53.63616876,0.08,2.94,Boost All,3
5/12/2025 1:00,65.07255063,21.35068654,24.83043676,26.03629579,0.72,60.3149479,47.56036939,0.08,2.04,Boost All,3
5/12/2025 2:00,57.69187822,21.51775094,26.68210017,22.48291259,0.71,61.13566304,43.88181124,0.06,1.52,Boost All,3
5/12/2025 3:00,89.24816647,22.58818063,27.3210474,25.76557149,1,92.5040219,51.06058895,0.08,1.77,Maintain,2
5/12/2025 4:00,66.99275075,22.05805119,29.3938468,22.20885766,0.7,58.44465784,47.26205065,0.09,1.79,Reduce AHU,1
5/12/2025 5:00,45.31667053,16.49537849,20.42299899,25.68098427,0.64,50.12707486,48.74158609,0.05,1.68,Increase Chiller,0
5/12/2025 6:00,72.23115547,24.19506944,29.16378023,21.22069699,0.86,78.83411214,45.98371728,0.13,2.78,Increase Chiller,0
5/12/2025 7:00,86.76256112,23.92730596,29.67623489,23.43116953,0.96,93.22840464,42.79440264,0.1,0.57,Eco Mode,4
5/12/2025 8:00,77.56120459,22.22225536,27.00002022,26.6308029,0.95,85.33132419,53.31408331,0.12,2.63,Eco Mode,4
5/12/2025 9:00,29.84637914,17.33181308,25.12934614,24.63956329,0.54,35.22214635,51.14962137,0.08,0.64,Reduce AHU,1
5/12/2025 10:00,72.4319784,21.98879445,26.79252518,23.78630392,0.82,73.18757331,46.88261852,0.11,0.21,Eco Mode,4
5/12/2025 11:00,56.27703346,19.14794991,23.57214566,25.06140712,0.63,48.38839155,49.54050874,0.07,1.06,Boost All,3
5/12/2025 12:00,98.30021785,25.4209149,32.40672431,23.04030097,1.05,100,49.53523083,0.09,0.96,Maintain,2
5/12/2025 13:00,41.41683245,18.54744887,23.48584659,26.35072282,0.67,50.009295,54.04931815,0.07,2.35,Maintain,2
5/12/2025 14:00,60.5193005,23.06109103,24.53600844,25.49822805,0.67,50.91826262,51.63460141,0.09,1.5,Reduce AHU,1
5/12/2025 15:00,52.80730038,21.81218484,29.18270138,22.638994,0.68,54.17716359,50.0543828,0.07,1.36,Eco Mode,4
5/12/2025 16:00,75.81284247,25.96889568,28.72702762,22.38596543,0.78,68.78132699,46.74538065,0.1,1.61,Eco Mode,4
5/12/2025 17:00,81.37697285,24.76221511,28.00772371,29.4318794,0.92,79.04096597,57.76393793,0.14,5.43,Eco Mode,4
5/12/2025 18:00,44.38586175,18.91562229,26.71453533,20.76334827,0.58,45.75537576,43.62090235,0.08,3.24,Boost All,3
5/12/2025 19:00,54.8204817,21.51000564,25.42396042,18.79000074,0.65,59.52167298,35.10647701,0.06,5.21,Maintain,2
5/12/2025 20:00,45.58464534,19.53264408,24.22527902,28.85002101,0.65,44.81713935,58.84579146,0.09,4.85,Reduce AHU,1
5/12/2025 21:00,100,25.75145474,26.83418465,20.11914834,0.94,91.31146229,41.67657769,0.12,3.88,Reduce AHU,1
5/12/2025 22:00,63.06514174,21.59089106,27.45944294,23.59992073,0.71,57.7732648,49.18217894,0.08,0.4,Boost All,3
5/12/2025 23:00,87.15830192,23.31368676,23.31368676,28.44888138,0.95,81.23971998,60.26115721,0.08,4.45,Boost All,3
5/13/2025 0:00,79.23468374,23.74909079,24.21542938,26.95429877,0.88,76.24298961,54.00533271,0.1,2.95,Boost All,3
5/13/2025 1:00,47.65533021,19.44458726,25.08519213,26.11550753,0.64,49.54152751,48.38331672,0.06,2.12,Increase Chiller,0
5/13/2025 2:00,75.0242822,22.12136363,28.7700303,28.35545866,0.83,70.72839907,52.60711269,0.12,4.36,Eco Mode,4
5/13/2025 3:00,51.09731707,20.20400272,27.44779073,23.26641163,0.68,56.97749435,45.33193844,0.07,0.73,Boost All,3
5/13/2025 4:00,69.72127078,21.84298499,26.74636698,23.12353101,0.78,69.44505835,44.8082342,0.1,0.88,Boost All,3
5/13/2025 5:00,77.90355578,21.37921267,30.79683431,25.94727206,0.93,86.25458175,47.88225018,0.09,1.95,Eco Mode,4
5/13/2025 6:00,24.42214344,15.21527462,20.25214865,25.2440146,0.48,25.24299089,55.38749078,0.04,1.24,Reduce AHU,1
5/13/2025 7:00,47.14032618,21.5930091,28.62943635,25.03870736,0.72,55.56477302,54.72122385,0.06,1.04,Reduce AHU,1
5/13/2025 8:00,74.96315829,21.80374124,23.50682393,25.11144433,0.8,71.05117258,45.68556812,0.08,1.11,Boost All,3
5/13/2025 9:00,88.95008059,24.44401311,30.56038797,24.17313526,0.91,84.18698117,46.7204349,0.08,0.17,Boost All,3
5/13/2025 10:00,48.68667618,20.38397618,27.31154049,24.67838354,0.61,43.52207102,52.9068552,0.05,0.68,Boost All,3
5/13/2025 11:00,63.22375965,21.23384685,25.88126168,22.96537151,0.68,56.71234301,45.97434404,0.09,1.03,Boost All,3
5/13/2025 12:00,99.726263,25.59485275,29.62095284,27.23131131,1.05,100,49.67488918,0.16,3.23,Maintain,2
5/13/2025 13:00,66.62678293,22.40952761,28.39971546,21.64152458,0.77,67.67684703,44.92497165,0.08,2.36,Maintain,2
5/13/2025 14:00,91.02477321,23.62820032,26.75809617,21.72715662,0.89,82.21968254,46.51988643,0.11,2.27,Boost All,3
5/13/2025 15:00,62.16237427,23.13954461,28.00573509,22.36183956,0.7,60.78061814,41.85583927,0.06,1.64,Boost All,3
